"","XCord","YCord","commonName","scientificName","State","County","Locality","observationDate","userID"
"661",-114.565773,33.9034002,"Abert's Towhee","Melozone aberti","California","Riverside","Parker 34","L2384893","1978-01-21"
"662",-114.565773,33.9034002,"Mountain Bluebird","Sialia currucoides","California","Riverside","Parker 34","L2384893","1978-01-21"
"663",-114.565773,33.9034002,"Black-throated Gray Warbler","Setophaga nigrescens","California","Riverside","Parker 34","L2384893","1978-01-21"
"664",-114.565773,33.9034002,"Cactus Wren","Campylorhynchus brunneicapillus","California","Riverside","Parker 34","L2384893","1978-01-21"
"665",-114.565773,33.9034002,"Sage Thrasher","Oreoscoptes montanus","California","Riverside","Parker 34","L2384893","1978-01-21"
"666",-114.565773,33.9034002,"Cedar Waxwing","Bombycilla cedrorum","California","Riverside","Parker 34","L2384893","1978-01-21"
"667",-114.565773,33.9034002,"Black-throated Gray Warbler","Setophaga nigrescens","California","Riverside","Parker 34","L2384893","1978-01-21"
"668",-114.5410166,33.9292319,"Lesser Nighthawk","Chordeiles acutipennis","California","Riverside","29950 U.S. 95","US (33.929","L7764859"
"669",-114.5399527,33.938277,"Great Egret","Ardea alba","US","US-CA",NA,"P","11:05:00"
"670",-114.5392086,33.9248857,"Crissal Thrasher","Toxostoma crissale","California","Riverside","CA Route 95","2012-05-04","obsr205401"
"671",-114.5353954,33.9491643,"Great Horned Owl","Bubo virginianus","California","Riverside","Hwy 95 north of Waterwheel","2018-11-16","obsr27006"
"672",-114.5320737,33.9207674,"Great-tailed Grackle","Quiscalus mexicanus","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"673",-114.5320737,33.9207674,"Common Goldeneye","Bucephala clangula","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"674",-114.5320737,33.9207674,"Killdeer","Charadrius vociferus","California","Riverside","Waterwheel Camp","2017-08-31","obsr7509"
"675",-114.5320737,33.9207674,"Sora","Porzana carolina","California","Riverside","Waterwheel Camp","2017-08-31","obsr7509"
"676",-114.5320737,33.9207674,"Western Screech-Owl","Megascops kennicottii","California","Riverside","Waterwheel Camp","1997-05-03","obsr107968"
"677",-114.5320737,33.9207674,"Ladder-backed Woodpecker","Dryobates scalaris","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"678",-114.5320737,33.9207674,"Barn Swallow","Hirundo rustica","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"679",-114.5320737,33.9207674,"Great-tailed Grackle","Quiscalus mexicanus","California","Riverside","Waterwheel Camp","2017-08-31","obsr7509"
"680",-114.5320737,33.9207674,"Lesser Nighthawk","Chordeiles acutipennis","California","Riverside","Waterwheel Camp","1997-05-03","obsr107968"
"681",-114.5271027,33.9062,"Crissal Thrasher","Toxostoma crissale","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-08-18"
"682",-114.5271027,33.9062,"Blue Grosbeak","Passerina caerulea","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"683",-114.5271027,33.9062,"Nashville Warbler","Leiothlypis ruficapilla","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"684",-114.5271027,33.9062,"Western Screech-Owl","Megascops kennicottii","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"685",-114.5271027,33.9062,"Yellow-breasted Chat","Icteria virens","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"686",-114.5271027,33.9062,"Barn Swallow","Hirundo rustica","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"687",-114.5271027,33.9062,"Ash-throated Flycatcher","Myiarchus cinerascens","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"688",-114.5271027,33.9062,"Red-winged Blackbird","Agelaius phoeniceus","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"689",-114.5271027,33.9062,"solitary vireo sp.","Vireo cassinii/solitarius/plumbeus","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"690",-114.5271027,33.9062,"Brown-headed Cowbird","Molothrus ater","United States","California",NA,"7A","L8668068"
"691",-114.5271027,33.9062,"Verdin","Auriparus flaviceps","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"692",-114.5271027,33.9062,"Gambel's Quail","Callipepla gambelii","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"693",-114.5271027,33.9062,"Ash-throated Flycatcher","Myiarchus cinerascens","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"694",-114.5271027,33.9062,"Greater Roadrunner","Geococcyx californianus","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"695",-114.5271027,33.9062,"Ladder-backed Woodpecker","Dryobates scalaris","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"696",-114.5271027,33.9062,"Abert's Towhee","Melozone aberti","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-08-18"
"697",-114.5271027,33.9062,"Pacific-slope/Cordilleran Flycatcher (Western Flycatcher)","Empidonax difficilis/occidentalis","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"698",-114.5271027,33.9062,"White-crowned Sparrow","Zonotrichia leucophrys","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"699",-114.5271027,33.9062,"Greater White-fronted Goose","Anser albifrons","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"700",-114.5271027,33.9062,"teal sp.","Anatidae sp. (teal sp.)","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"701",-114.565773,33.9034002,"Gila Woodpecker","Melanerpes uropygialis","California","Riverside","Parker 34","L2384893","1978-01-21"
"702",-114.5271027,33.9062,"Wilson's Warbler","Cardellina pusilla","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"703",-114.565773,33.9034002,"American Robin","Turdus migratorius","California","Riverside","Parker 34","L2384893","1978-01-21"
"704",-114.5320737,33.9207674,"American Coot","Fulica americana","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"705",-114.5271027,33.9062,"Verdin","Auriparus flaviceps","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-08-18"
"706",-114.565773,33.9034002,"Cedar Waxwing","Bombycilla cedrorum","California","Riverside","Parker 34","L2384893","1978-01-21"
"707",-114.5320737,33.9207674,"Great Horned Owl","Bubo virginianus","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"708",-114.5320737,33.9207674,"Mallard","Anas platyrhynchos","California","Riverside","Waterwheel Camp","1995-04-14","obsr116502"
"709",-114.5271027,33.9062,"White-winged Dove","Zenaida asiatica","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-08-18"
"710",-114.5271027,33.9062,"Lucy's Warbler","Leiothlypis luciae","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"711",-114.565773,33.9034002,"Phainopepla","Phainopepla nitens","California","Riverside","Parker 34","L2384893","1978-01-21"
"712",-114.5271027,33.9062,"Red-tailed Hawk","Buteo jamaicensis","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-06-25"
"713",-114.5271027,33.9062,"Caspian Tern","Hydroprogne caspia","California","Riverside","Screwbean Mesquite Thicket (Parker 31","L8668068","1977-09-21"
"714",-114.565773,33.9034002,"Crissal Thrasher","Toxostoma crissale","California","Riverside","Parker 34","L2384893","1978-01-21"
"715",-114.565773,33.9034002,"Gila Woodpecker","Melanerpes uropygialis","California","Riverside","Parker 34","L2384893","1978-01-21"
"716",-114.565773,33.9034002,"Black-tailed Gnatcatcher","Polioptila melanura","California","Riverside","Parker 34","L2384893","1978-01-21"
"717",-114.4134563,34.1106159,"Black-tailed Gnatcatcher","Polioptila melanura","California","San Bernardino","Northernmost Pond","1999-07-24","obsr101540"
"718",-114.409215,34.112564,"Warbling Vireo","Vireo gilvus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"719",-114.409215,34.112564,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"720",-114.409215,34.112564,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"721",-114.409215,34.112564,"Anna's Hummingbird","Calypte anna","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr102204"
"722",-114.409215,34.112564,"Greater Roadrunner","Geococcyx californianus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"723",-114.409215,34.112564,"Verdin","Auriparus flaviceps","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr102204"
"724",-114.409215,34.112564,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"725",-114.409215,34.112564,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"726",-114.409215,34.112564,"Gila Woodpecker","Melanerpes uropygialis","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr102204"
"727",-114.409215,34.112564,"Anna's Hummingbird","Calypte anna","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"728",-114.409215,34.112564,"Bronzed Cowbird","Molothrus aeneus","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"729",-114.409215,34.112564,"Western Tanager","Piranga ludoviciana","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"730",-114.409215,34.112564,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr131919"
"731",-114.409215,34.112564,"Common Yellowthroat","Geothlypis trichas","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"732",-114.409215,34.112564,"Pied-billed Grebe","Podilymbus podiceps","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"733",-114.409215,34.112564,"Turkey Vulture","Cathartes aura","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"734",-114.409215,34.112564,"Rufous/Allen's Hummingbird","Selasphorus rufus/sasin","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr506204"
"735",-114.409215,34.112564,"Anna's Hummingbird","Calypte anna","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr506204"
"736",-114.4085741,34.1147003,"Bufflehead","Bucephala albeola","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr27006"
"737",-114.4085741,34.1147003,"Phainopepla","Phainopepla nitens","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr28253"
"738",-114.4085741,34.1147003,"American Robin","Turdus migratorius","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr153343"
"739",-114.4085741,34.1147003,"Abert's Towhee","Melozone aberti","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr28253"
"740",-114.4085741,34.1147003,"Rock Pigeon","Columba livia","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"741",-114.4085741,34.1147003,"American Kestrel","Falco sparverius","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"742",-114.4085741,34.1147003,"Ruby-crowned Kinglet","Regulus calendula","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr153343"
"743",-114.4085741,34.1147003,"Common Yellowthroat","Geothlypis trichas","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr27006"
"744",-114.4085741,34.1147003,"Turkey Vulture","Cathartes aura","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr153343"
"745",-114.4085741,34.1147003,"Yellow-rumped Warbler","Setophaga coronata","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr28253"
"746",-114.4085741,34.1147003,"Mourning Dove","Zenaida macroura","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"747",-114.4085741,34.1147003,"Eurasian Collared-Dove","Streptopelia decaocto","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr284734"
"748",-114.4085741,34.1147003,"Great-tailed Grackle","Quiscalus mexicanus","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-07-20","obsr28253"
"749",-114.4085741,34.1147003,"Eurasian Collared-Dove","Streptopelia decaocto","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"750",-114.4085741,34.1147003,"Dark-eyed Junco","Junco hyemalis","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr27006"
"751",-114.4085741,34.1147003,"Orange-crowned Warbler","Leiothlypis celata","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr28253"
"752",-114.4085741,34.1147003,"Phainopepla","Phainopepla nitens","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr27006"
"753",-114.4085741,34.1147003,"American Kestrel","Falco sparverius","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr28253"
"754",-114.4085741,34.1147003,"American Robin","Turdus migratorius","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr28253"
"755",-114.4085741,34.1147003,"Turkey Vulture","Cathartes aura","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr284734"
"756",-114.4085741,34.1147003,"Eurasian Collared-Dove","Streptopelia decaocto","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr28253"
"757",-114.4085741,34.1147003,"European Starling","Sturnus vulgaris","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"758",-114.4085741,34.1147003,"Wilson's Warbler","Cardellina pusilla","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"759",-114.4085741,34.1147003,"Turkey Vulture","Cathartes aura","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"760",-114.4085741,34.1147003,"Lesser Goldfinch","Spinus psaltria","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"761",-114.4085741,34.1147003,"Black-tailed Gnatcatcher","Polioptila melanura","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"762",-114.4085741,34.1147003,"Marsh Wren","Cistothorus palustris","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr27006"
"763",-114.4085741,34.1147003,"Anna's Hummingbird","Calypte anna","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"764",-114.4085741,34.1147003,"American Coot","Fulica americana","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"765",-114.4085741,34.1147003,"House Sparrow","Passer domesticus","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"766",-114.4085741,34.1147003,"Dark-eyed Junco","Junco hyemalis","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr284734"
"767",-114.4085741,34.1147003,"Dark-eyed Junco","Junco hyemalis","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr28253"
"768",-114.4085741,34.1147003,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"769",-114.4085741,34.1147003,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"770",-114.4085741,34.1147003,"American Coot","Fulica americana","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr153343"
"771",-114.4085741,34.1147003,"Eurasian Collared-Dove","Streptopelia decaocto","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr27006"
"772",-114.4085741,34.1147003,"Phainopepla","Phainopepla nitens","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-01-19","obsr27006"
"773",-114.4085741,34.1147003,"Northern Mockingbird","Mimus polyglottos","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"774",-114.4085741,34.1147003,"Verdin","Auriparus flaviceps","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr207288"
"775",-114.4085741,34.1147003,"Rock Pigeon","Columba livia","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"776",-114.4085741,34.1147003,"Cactus Wren","Campylorhynchus brunneicapillus","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr27006"
"777",-114.4085741,34.1147003,"American Coot","Fulica americana","California","San Bernardino","Big River - Rio del Sol Rv Park","2011-01-07","obsr27006"
"778",-114.4085741,34.1147003,"Black-chinned Hummingbird","Archilochus alexandri","California","San Bernardino","Big River - Rio del Sol Rv Park","2013-06-02","obsr153343"
"779",-114.4033005,34.1127484,"Indigo Bunting","Passerina cyanea","California","San Bernardino","Colorado River near Rio Vista Dr. and Trading Post Trail","1977-06-29","obsr503183"
"780",-114.41098,34.11176,"Gambel's Quail","Callipepla gambelii","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr22614"
"781",-114.41098,34.11176,"House Finch","Haemorhous mexicanus","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr227469"
"782",-114.41098,34.11176,"Lucy's Warbler","Leiothlypis luciae","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr207288"
"783",-114.41098,34.11176,"Abert's Towhee","Melozone aberti","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr207288"
"784",-114.4097787,34.1124396,"Northern Rough-winged Swallow","Stelgidopteryx serripennis","California","San Bernardino","Rio del Sol RV Haven","2017-06-18","obsr54638"
"785",-114.4097787,34.1124396,"Yellow Warbler","Setophaga petechia","California","San Bernardino","Rio del Sol RV Haven","2017-06-18","obsr54638"
"786",-114.4097787,34.1124396,"Brown-headed Cowbird","Molothrus ater","Juvenile (2)","US","33","Rio del Sol RV Haven","P"
"787",-114.4097787,34.1124396,"White-winged Dove","Zenaida asiatica","California","San Bernardino","Rio del Sol RV Haven","2017-06-18","obsr54638"
"788",-114.409215,34.112564,"Common Ground Dove","Columbina passerina","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"789",-114.409215,34.112564,"Black-tailed Gnatcatcher","Polioptila melanura","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"790",-114.409215,34.112564,"Turkey Vulture","Cathartes aura","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr102204"
"791",-114.409215,34.112564,"Western Tanager","Piranga ludoviciana","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"792",-114.409215,34.112564,"Abert's Towhee","Melozone aberti","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"793",-114.409215,34.112564,"Gila Woodpecker","Melanerpes uropygialis","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"794",-114.4097757,34.1128172,"Abert's Towhee","Melozone aberti","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-09-18","obsr198092"
"795",-114.4097757,34.1128172,"Inca Dove","Columbina inca","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-09-18","obsr198092"
"796",-114.4097757,34.1128172,"Gambel's Quail","Callipepla gambelii","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2011-01-07","obsr176053"
"797",-114.4097757,34.1128172,"American Wigeon","Mareca americana","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2019-01-20","obsr158843"
"798",-114.4097757,34.1128172,"Ladder-backed Woodpecker","Dryobates scalaris","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2011-01-26","obsr153343"
"799",-114.4097757,34.1128172,"Yellow-rumped Warbler","Setophaga coronata","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2017-11-05","obsr158843"
"800",-114.4097757,34.1128172,"White-crowned Sparrow","Zonotrichia leucophrys","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2017-11-05","obsr158843"
"801",-114.4097757,34.1128172,"Yellow-rumped Warbler","Setophaga coronata","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2013-09-21","obsr153343"
"802",-114.4097757,34.1128172,"White-crowned Sparrow","Zonotrichia leucophrys","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2011-01-26","obsr153343"
"803",-114.4097757,34.1128172,"Common Ground Dove","Columbina passerina","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2011-01-27","obsr176053"
"804",-114.4097757,34.1128172,"Turkey Vulture","Cathartes aura","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2013-09-21","obsr176053"
"805",-114.4097757,34.1128172,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-09-18","obsr198092"
"806",-114.4097757,34.1128172,"Bell's Vireo","Vireo bellii","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-01-08","obsr91638"
"807",-114.4097757,34.1128172,"Yellow-rumped Warbler","Setophaga coronata","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-12-30","obsr158843"
"808",-114.4097757,34.1128172,"Red-winged Blackbird","Agelaius phoeniceus","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-01-08","obsr158843"
"809",-114.4097757,34.1128172,"Sharp-shinned Hawk","Accipiter striatus","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-12-30","obsr158843"
"810",-114.4097757,34.1128172,"White-throated Swift","Aeronautes saxatalis","California","San Bernardino","Colorado River - Rio Del Sol RV Park","2010-01-08","obsr91638"
"811",-114.409215,34.112564,"Abert's Towhee","Melozone aberti","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"812",-114.409215,34.112564,"Brown-headed Cowbird","Molothrus ater","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"813",-114.409215,34.112564,"Hooded Oriole","Icterus cucullatus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"814",-114.409215,34.112564,"Eurasian Collared-Dove","Streptopelia decaocto","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"815",-114.409215,34.112564,"Black-tailed Gnatcatcher","Polioptila melanura","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"816",-114.409215,34.112564,"Bullock's Oriole","Icterus bullockii","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr506204"
"817",-114.409215,34.112564,"Anna's Hummingbird","Calypte anna","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"818",-114.409215,34.112564,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"819",-114.409215,34.112564,"Brown-headed Cowbird","Molothrus ater","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"820",-114.409215,34.112564,"Black-tailed Gnatcatcher","Polioptila melanura","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"821",-114.41098,34.11176,"Gila Woodpecker","Melanerpes uropygialis","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr227469"
"822",-114.41098,34.11176,"Greater Roadrunner","Geococcyx californianus","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr207288"
"823",-114.41098,34.11176,"Abert's Towhee","Melozone aberti","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr227469"
"824",-114.41098,34.11176,"Gambel's Quail","Callipepla gambelii","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr207288"
"825",-114.41098,34.11176,"Common Raven","Corvus corax","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr22614"
"826",-114.4097787,34.1124396,"Black-chinned Hummingbird","Archilochus alexandri","California","San Bernardino","Rio del Sol RV Haven","2017-06-18","obsr54638"
"827",-114.409215,34.112564,"Pied-billed Grebe","Podilymbus podiceps","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"828",-114.409215,34.112564,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"829",-114.409215,34.112564,"Bullock's Oriole","Icterus bullockii","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"830",-114.409215,34.112564,"Anna's Hummingbird","Calypte anna","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr131919"
"831",-114.409215,34.112564,"Mourning Dove","Zenaida macroura","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"832",-114.409215,34.112564,"House Sparrow","Passer domesticus","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"833",-114.4097787,34.1124396,"Ash-throated Flycatcher","Myiarchus cinerascens","California","San Bernardino","Rio del Sol RV Haven","2017-06-18","obsr54638"
"834",-114.409215,34.112564,"Great-tailed Grackle","Quiscalus mexicanus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"835",-114.409215,34.112564,"Common Yellowthroat","Geothlypis trichas","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr131919"
"836",-114.409215,34.112564,"House Sparrow","Passer domesticus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
"837",-114.409215,34.112564,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"838",-114.409215,34.112564,"Yellow Warbler","Setophaga petechia","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr506204"
"839",-114.409215,34.112564,"Western Tanager","Piranga ludoviciana","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"840",-114.409215,34.112564,"Hooded Oriole","Icterus cucullatus","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr131919"
"841",-114.409215,34.112564,"Abert's Towhee","Melozone aberti","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr102204"
"842",-114.409215,34.112564,"Greater Roadrunner","Geococcyx californianus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr102204"
"843",-114.409215,34.112564,"Cliff Swallow","Petrochelidon pyrrhonota","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr102204"
"844",-114.409215,34.112564,"House Finch","Haemorhous mexicanus","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"845",-114.409215,34.112564,"White-winged Dove","Zenaida asiatica","California","San Bernardino","Rio del Sol RV Park","2014-07-21","obsr227744"
"846",-114.41098,34.11176,"Phainopepla","Phainopepla nitens","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr207288"
"847",-114.41098,34.11176,"Verdin","Auriparus flaviceps","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr207288"
"848",-114.41098,34.11176,"Ash-throated Flycatcher","Myiarchus cinerascens","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr227469"
"849",-114.41098,34.11176,"House Finch","Haemorhous mexicanus","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr22614"
"850",-114.41098,34.11176,"Western Kingbird","Tyrannus verticalis","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr22614"
"851",-114.41098,34.11176,"Red-winged Blackbird","Agelaius phoeniceus","California","San Bernardino","Río Vista RV Park","2015-06-03","obsr22614"
"852",-114.409215,34.112564,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Rio del Sol RV Park","2014-07-26","obsr506204"
"853",-114.409215,34.112564,"Vermilion Flycatcher","Pyrocephalus rubinus","California","San Bernardino","Rio del Sol RV Park","2014-07-24","obsr227744"
